who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
The Procter & Gamble Company,"Corporate Social Responsibility, Product/Service, Nonprofit","Gender Equality: In conjunction with International Women’s Day 2017, P&G launched the #WeSeeEqual video, which has been viewed millions of times in 180 countries. P&G joined the ANA #SeeHer movement and the UN Women Unstereotype Alliance to focus on eliminating stereotypes and accurately portraying women and girls in advertising. Over the last fiscal year, P&G spent more than $1 billion with women-owned businesses in the United States through its Supplier Diversity program, expanding the program into all five global regions. | Diversity & Inclusion: P&G joined the CEO Action for Diversity & Inclusion, the largest CEO-driven business commitment to advance diversity and inclusion in the workplace. P&G also sponsored the 37th National Veterans Wheelchair Games in its hometown of Cincinnati, Ohio, to empower more than 550 veterans to live more active and healthy lives. | The Procter & Gamble Company (NYSE:PG) today released its 2017 Citizenship Report, detailing progress in improving social conditions for those in need, advancing Diversity & Inclusion, building a world free from gender bias inside and outside the Company and reducing its environmental footprint. As P&G operates in about 70 countries and serves nearly 5 billion people, the Company leverages its brands and people to make the world a better place through its Citizenship efforts.",3,"80, 53, 74","Diversity and Inclusion, gender equality, Diversity & Inclusion",PG - P&G's Citizenship Efforts - A Force For Good And A Force For Growth - 31-Oct-17 - BW.pdf
Procter & Gamble,"Award, Contract/Agreement","The Procter & Gamble Company (NYSE:PG) has recognized twelve of its top performing External Business Partners with its prestigious Partner of the Year award. P&G has worked extensively to become better connected with its external business partners in recent years, especially in product and supply innovation. At the awards ceremony, P&G leaders specifically thanked several companies for their collaboration and business results in this area. P&G has now expanded its business partner integration into citizenship, where governance, sustainability, and diversity and inclusion are just three topics targeted for better synchronization. The passion applied to innovation and citizenship are examples of a supply network transformation that has seen P&G and its community of partners cooperating anew, making step-changes in areas of production, creating breakthrough ways to connect, and pioneering new opportunities to collaborate. P&G is extremely pleased and proud of the spirit of partnership it is receiving from these companies. | Additionally, P&G also awarded over 30 other companies The External Business Partner Excellence Award, including two for superior performance in Supplier Diversity. | * These two companies were recognized for their commitment to Supplier Diversity. ^ This company was recognized for excellence in Sustainability. # This company was recognized for excellence in Innovation. ++ These companies are women- and/or minority-owned businesses. | Two companies, Fluor Corporation and Jones Lang Lasalle, were specifically recognized for their citizenship efforts and results on Supplier Diversity. These two companies have consistently grown their spending with minority and women-owned suppliers and have demonstrated a strong focus on this important business strategy. P&G is celebrating its 40th year of supplier diversity, and earned the Corporation of the Year award from the Ohio Minority Supplier Diversity Council in 2014 and 2015.",4,"149, 22, 38, 72","Diversity and Inclusion, diversity","PG - P&G, Global Partners Re-Inventing Business Partnerships - 17-Oct-16 - BW.pdf"
Procter & Gamble,"Product/Service, Photo/Multimedia","(NYSE: PG) – Pantene has helped to define “Beautiful Hair” for 40 years through powerful images of strong, healthy hair; however, while diversity and inclusion continue to improve in society, there is still a level of inequality in how African American hair is represented in popular culture and in mainstream hair care advertising. Mass brands, like Pantene, have inadvertently been a part of this pervasive hair bias with a history of advertising showcasing a limited representation of African American hair styles and textures and promoting long, shiny, smooth hair as the pinnacle of hair health and beauty. Pantene has set out to change this perception and empower all women to embrace their strong and unique hair, because all strong hair is beautiful hair. | Pantene Celebrates Diversity with Powerful “All Strong Hair is Beautiful Hair” Campaign  Thursday, March 23, 2017 01:08:00 PM (GMT) | Today, as part of the next chapter of its “Strong Is Beautiful” story, Pantene launches a new ad that celebrates the heritage, diversity and beauty of African American hair, proving all strong hair is beautiful. Featuring Pantene Brand Ambassador, Jillian Hervey, alongside African American women of all ages and with a broad representation of hair textures and styles, the ad is a celebration of all strong, beautiful hair. The varieties of striking and varied styles shown are the artistic creation of Pantene Celebrity Stylist, Chuck Amos. | Pantene Brand Ambassador, Jillian Hervey, behind-the-scenes at the shoot of Pantene's newest TV ad campaign, which celebrates the heritage, diversity and beauty of African American hair, proving that all strong hair is beautiful. (Photo: Business Wire)",4,"123, 19, 86, 36","Diversity and Inclusion, diversity",PG - Pantene Celebrates Diversity with Powerful All Strong Hair is Beautiful Hair Campaign - 23-Mar-17 - BW.pdf
,,,0,0,,PG - Procter & Gamble Co.(PG-US) Schedules Annual General Meeting for 10-October-2017 900 AM ET - 04-Oct-17 - FCSTEV.pdf
,,,0,0,,PG - Procter & Gamble Co.(PG-US) Schedules Annual General Meeting for 8-October-2019 900 AM ET - 23-Aug-19 - FCSTEV.pdf
,,,0,0,,PG - Procter & Gamble Co.(PG-US) Schedules Annual General Meeting for 9-October-2018 900 AM ET - 27-Aug-18 - FCSTEV.pdf
,,,0,0,,PG - Procter & Gamble Co.(PG-US) Schedules Barclays Global Consumer Staples Conference for 5-September-2019 815 AM ET - 29-Aug-19 - FCSTEV.pdf
,,,0,0,,PG - Procter & Gamble Co.(PG-US) Schedules Investor Day for 8-November-2018 200 PM ET - 23-Oct-18 - FCSTEV.pdf
,,,0,0,,PG - Procter & Gamble Co.(PG-US) Schedules Q4 2018 Earnings Call for 31-July-2018 830 AM ET - 03-Jul-18 - FCSTEV.pdf
Procter & Gamble,Human Interest Groups,"As a Company, P&G's Purpose is to touch and improve lives, and the belief is that this fundamentally begins at an employee level. This new pilot location truly highlights P&G's diversity and inclusion model that is deeply rooted in its DNA, bringing together individuals from different backgrounds, ethnicity, cultures, talents and a wide variety of abilities. It is the company's belief that diverse organizations are highly innovative. | ""The FlexiCenter operation demonstrates P&G's commitment to Diversity & Inclusion showcasing the high level of Excellence at the Auburn Site,"" said Site Leader Felica Coney .  ""The FlexiCenter is an example of Business Collaborating with State Government and Private Agencies to deliver an incredible opportunity for an amazing group of people."" | Procter & Gamble Creates New Employment Opportunities Through Its ""Diversity of Abilities"" Pilot Initiative at Auburn, ME, Manufacturing Plant  Wednesday, August 03, 2011 12:07:00 PM (GMT) | The FlexiCenter is a strong affirmation of P&G's commitment to diversity, bringing new jobs and opportunities, leveraging a broad range of diversity in an inclusive environment where people with and without disabilities work side by side, earning the same pay, receiving the same benefits and held to the same productivity and workplace standards. Continuing to broaden P&G's workforce by employing people with physical and developmental challenges is not only the right thing to do, but it also makes good business sense and has benefits which will reverberate across the company and community.",4,"67, 51, 26, 92","diversity, Diversity and Inclusion, Diversity & Inclusion","PG - Procter & Gamble Creates New Employment Opportunities Through Its Diversity of Abilities Pilot Initiative at Auburn, ME, Manufacturing Plant - 03-Aug-11 - PRN.pdf"
