who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
"LifeLock, Inc.",Award,"OTA, a 501(c)(3) nonprofit organization that works collaboratively with industry leaders to enhance online trust, completed comprehensive audits analyzing nearly 1,000 domains and privacy policies, including approximately 100,000 web pages and more than 500 million emails for this report. The composite analysis included nearly 50 metrics focusing on site and server security; domain, brand, email and consumer protection; and privacy policy and practices. In addition to the in-depth analysis of their web sites, Domain Name Systems, outbound emails and public records were analyzed for recent data breach incidents. Key sectors audited include the Internet Retailer Top 500, FDIC 100, Top 100 Consumer Services, Top 100 Media / Content sites, as well as OTA members and consumer facing US government sites. | The Online Trust Alliance (OTA) is a non-profit with the mission to enhance online trust and user empowerment while promoting innovation and the vitality of the Internet. Its goal is to help educate businesses, policy makers and stakeholders while developing and advancing best practices and tools to enhance the protection of users' security, privacy and identity. OTA supports collaborative public-private partnerships, benchmark reporting, and meaningful self-regulation and data stewardship. Its members and supporters include leaders spanning the public policy, technology, ecommerce, social networking, mobile,",2,"120, 84","Data Stewardship, data breach",LOCK - LifeLock Named a Top Trusted Website by the Online Trust Alliance - 14-Jun-16 - BW.pdf
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Bank of America Merrill Lynch Global Technology Conference for 2-June-2016 1130 AM ET - 13-May-16 - FCSTEV.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Bank of America Merrill Lynch Global Technology Conference for 3-June-2015 1130 AM ET - 29-May-15 - FCSTTS.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Bank of America Merrill Lynch Smid Cap Conference for 18-March-2015 1145 AM ET - 05-Mar-15 - FCSTTS.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Canaccord Genuity Growth Conference for 12-August-2015 1000 AM ET - 04-Aug-15 - FCSTTS.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Canaccord Genuity Growth Conference for 13-August-2014 400 PM ET - 04-Aug-14 - FCSTEV.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Credit Suisse Technology Conference for 4-December-2014 330 PM ET - 07-Nov-14 - FCSTEV.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Deutsche Bank dbAccess Technology Conference for 17-September-2015 620 PM ET - 03-Sep-15 - FCSTTS.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Deutsche Bank dbAccess Technology Conference for 9-September-2014 320 PM ET - 28-Aug-14 - FCSTEV.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Goldman Sachs Technology & Internet Conference for 11-February-2015 700 PM ET - 04-Feb-15 - FCSTEV.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Goldman Sachs US Emerging SMID Cap Growth Conference for 20-November-2014 340 PM ET - 07-Nov-14 - FCSTEV.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules J.P. Morgan Global Technology, Media and Telecom Conference for 21-May-2014 1200 PM ET - 21-May-14 - FCSTEV.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Needham Interconnect Conference for 5-August-2014 400 PM ET - 25-Jul-14 - FCSTEV.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Pacific Crest Consumer Innovations Technology Investor Forum for 12-November-2014 1130 AM ET - 07-Nov-14 - FCSTEV.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Q1 2014 Earnings Call for 30-April-2014 500 PM ET - 08-Apr-14 - FCSTEV.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Q1 2015 Earnings Call for 29-April-2015 500 PM ET - 10-Apr-15 - FCSTEV.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Q2 2014 Earnings Call for 30-July-2014 500 PM ET - 10-Jul-14 - FCSTEV.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Q2 2016 Earnings Call for 2-August-2016 500 PM ET - 12-Jul-16 - FCSTEV.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Q3 2013 Earnings Call for 29-October-2013 500 PM ET - 10-Oct-13 - FCSTEV.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Q3 2014 Earnings Call for 29-October-2014 500 PM ET - 13-Oct-14 - FCSTEV.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Q3 2015 Earnings Call for 28-October-2015 500 PM ET - 12-Oct-15 - FCSTEV.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Q4 2013 Earnings Call for 19-February-2014 500 PM ET - 13-Jan-14 - FCSTEV.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules Q4 2014 Earnings Call for 10-February-2015 500 PM ET - 12-Jan-15 - FCSTEV.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules RBC Capital Markets TMT Conference for 10-November-2015 920 AM ET - 04-Nov-15 - FCSTEV.pdf"
,,,,,,"LOCK - LifeLock, Inc.(LOCK-US) Schedules RBC Technology, Internet, Media and Telecommunications Conference for 11-November-2014 1035 AM ET - 07-Nov-14 - FCSTEV.pdf"
"LifeLock, Inc.",Survey,"In fact, more Americans believe they are likely to become a victim of a data breach (39 percent) than catch Zika (8 percent) in the next 12 months, according to the survey. Older Americans (age 65+) are more likely than younger adults (age 18 – 34) to believe that they are likely to have their personal information compromised in a data breach in the next 12 months (43 percent vs. 34 percent).",1,72,data breach,"LOCK - Presidential Candidates Are Not Paying Enough Attention to Cybersecurity, According to New Survey - 23-Sep-16 - BW.pdf"
"LifeLock, Inc.",Product/Service,"In the past couple years, an increasing number of taxpayers were affected, with 1.2 million affected in 2012 and an additional 1.6 million affected in 20131. The IRS reported that it paid an estimated $5.2 billion in fraudulent identity theft tax refunds in 2013, but prevented $24.2 billion within the same year.2 Identity theft is the No. 2 fear according to a study by Chapman University3. If your personal information, including Social Security number, was potentially stolen in the past year through one of 783 known data breaches in 2014,4 extra attention should be paid this tax season. | 8. You cannot prevent data breaches or tax fraud, but you can make your personal information less accessible. LifeLock Privacy Monitor is a free and easy-to-use tool to help regain some privacy and make it harder for others to access personal information. | 4 Identity Theft Resource Center, “Data Breach Reports,” page 29, Dec. 31, 2014",3,"98, 42, 13",data breach,"LOCK, LOCK - Fraudulent Tax Returns Using Stolen Identities is a Crime on the Rise - 02-Feb-15 - BW.pdf"
