who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
,5,"A class action has commenced on behalf of certain shareholders in Zendesk, Inc. The filed complaint  alleges that defendants made materially false and/or misleading statements and/or failed to disclose that: (a)  Zendesk's clients had been subject to data breaches dating back to 2016; (b) Zendesk was experiencing  slowing demand for its Software as a Service offerings, particularly in Germany, the United Kingdom, and  Australia, due in large part to political uncertainty and China trade issues there; and (c) as a result of the  foregoing, Zendesk's business metrics and financial prospects were not as strong as defendants had led the  market to believe during the Class Period.",1,106,data breach,"ET, GRUB, ZEN - The Gross Law Firm Announces Class Actions on Behalf of Shareholders of ZEN, ET and GRUB - 09-Dec-19 - NEWS_ACW.pdf"
Gemalto,Contract/Agreement,"Gemalto, the world leader in digital security, today announced it will provide multi-factor authentication one- time password (OTP) tokens to Equifax, a leader in identity management. The security devices, based on Open Authentication (OATH), are part of Gemalto’s Protiva Medsecure solution and will be packaged within Equifax’s Anakam Identity Services. The Gemalto solution will extend the existing Equifax offer, adding a comprehensive, secure platform which allows flexibility in authenticating users with diverse compliance and security requirements – such as financial services, government solutions, and healthcare – while ensuring information is kept private and confidential. | “The implementation of multi-factor authentication by HEALTHeLINK provides better security and privacy of medical records,” said Tom Flynn, Vice-President Online Authentication at Gemalto North America. “Gemalto‘s versatile authentication solution easily complements Equifax’s flexible platform of risk-based identity management. It also provides a path for Equifax to grow its authentication practice as its customer needs evolve.”",2,"94, 55",Multi-factor authentication,"GTO, EFX - Equifax to Provide Gemalto Security Solution to U.S. Healthcare Providers - 05-Sep-12 - BW.pdf"
Morgan Stanley,Personnel,"Morgan Stanley Appoints Naureen Hassan Chief Digital Officer for Wealth Management  Wednesday, January 27, 2016 04:00:00 PM (GMT) | Morgan Stanley (NYSE: MS) today announced the appointment of Naureen Hassan as Chief Digital Officer for Wealth Management, a new position in which she will lead the strategy and marketing of digital tools and platforms serving the Firm’s 16,000 financial advisors and 3.5 million clients.",2,"18, 45",Chief digital officer,MS - Morgan Stanley Appoints Naureen Hassan Chief Digital Officer for Wealth Management - 27-Jan-16 - BW.pdf
Morgan Stanley,Product/Service,"“Adopting new technologies to enhance and improve the way we deliver information to our clients and foster communication between advisor teams and clients is incredibly important for wealth management – especially in this increasingly digital world,” said Naureen Hassan, Chief Digital Officer for Morgan Stanley Wealth Management. “By investing in a cloud content management platform like Box and leveraging other best-of-breed technology partners, we have been able to create a more secure, efficient and collaborative environment for conducting business.”",1,79,Chief digital officer,MS - Morgan Stanley Launches Encrypted Document Sharing Portal for Clients in Partnership with Box - 22-Jul-19 - BW.pdf
Morgan Stanley Wealth Management,Nonprofit,"Naureen Hassan, Managing Director, Chief Digital Officer",1,7,Chief digital officer,MS - Morgan Stanley Wealth Management Names 17 Women of Achievement to MAKERS Class of 2017 - 22-Mar-17 - BW.pdf
,,,,,,MS - Morgan Stanley(MS-US) Schedules Morgan Stanley Financials Conference for 13-June-2017 1230 PM ET - 06-Jun-17 - FCSTEV.pdf
Morgan Stanley Wealth Management,Contract/Agreement,"“Interactions between Financial Advisors and clients should be easy and reflect how people communicate in other aspects of their lives. In response to one of the top requests from our Financial Advisors, we are enabling them to make more convenient and effective connections with clients where they communicate most,” said Naureen Hassan, Chief Digital Officer, Morgan Stanley. “We are excited to leverage Twilio’s API technology to further enhance the Morgan Stanley client experience.”",1,73,Chief digital officer,"MS, TWLO - Morgan Stanley Wealth Management Partners with Twilio to Help Enhance Client Communications - 13-Jun-17 - BW.pdf"
Morgan Stanley,"Conference, Trade Show, Webcast","Naureen Hassan, Chief Digital Officer of Morgan Stanley (NYSE: MS), will speak at the Annual Morgan Stanley U.S. Financials Conference in New York on Tuesday, June 13, 2017 at 12:30 p.m. Eastern Time.",1,33,Chief digital officer,"MS, US617446448 - James Gorman and Naureen Hassan to Speak at the Annual Morgan Stanley U.S. Financials Conference - 30-May-17 - BW.pdf"
"WisdomTree/Morgan Stanley: Wealth Management Research Study, August 2018.",Contract/Agreement,"“A sophisticated digital presence is an absolutely critical component of a potential clients’ shopping process,” said Naureen Hassan, Chief Digital Officer for Morgan Stanley Wealth Management. “In fact, 62%* of respondents to a recent survey said that online information is influential to who they hire as a Financial Advisor.”",1,49,Chief digital officer,"MS, YEXT - Morgan Stanley Announces Technology Partnership with Yext to Enhance Financial Advisors' Digital Presence and Increase Prospecting Succ... - 11-Dec-18 - BW.pdf"
Morgan Stanley Wealth Management,Product/Service,"“Morgan Stanley Access Investing leverages the firm’s intellectual capital to reach a broader audience of investors who are looking to achieve their financial goals,” commented Naureen Hassan, Chief Digital Officer, Morgan Stanley Wealth Management. “Morgan Stanley Access Investing is an opportunity for financial advisors to grow their book of business by making connections with prospects earlier and eventually establishing full service relationships when clients are ready.”",1,66,Chief digital officer,"MSTIL, 0BFWZM - Morgan Stanley Launches Morgan Stanley Access Investing - 04-Dec-17 - BW.pdf"
OneBeacon Insurance Group,Contracts,"Equifax and OneBeacon Professional Insurance Announce Data Breach Services Agreement   Thursday, November 29, 2012 01:00:00 PM (GMT) | MINNETONKA, Minn., Nov. 29, 2012 /PRNewswire/ -- OneBeacon Professional Insurance (OBPI), a member of OneBeacon Insurance Group (NYSE: OB), today announced it is updating its Network Security and Privacy Liability Policy to provide data breach services from Equifax if a covered breach event occurs. A global leader in consumer and commercial information solutions, Equifax has developed the industry standard for breach services via their turnkey program. If a covered breach event occurs, Equifax will provide certain notification, credit monitoring and call center services for OneBeacon insureds.  | ""A data breach can substantially damage a company's finances and reputation,"" said  Trey Loughran, President of the Personal Solutions business unit of Equifax. ""An incident of this nature—unchecked—can quickly undermine credibility that has been built up over long periods of time. We are pleased to work with OneBeacon to help enable their policyholders' efforts to respond quickly and appropriately to breach situations.""",3,"17, 86, 62",data breach,"OB, WTM, EFX - Equifax and OneBeacon Professional Insurance Announce Data Breach Services Agreement - 29-Nov-12 - PRN.pdf"
