who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
Intuit Inc.,Product/Service,"These changes supplement multi-factor authentication, introduced last year in Intuit’s ProConnect Tax Online, which requires customers to use more than a password before access is granted to their account. When customers login to ProConnect Tax Online, Intuit automatically sends a unique, six-digit code to their pre-designated, trusted device or email account to be used in combination with their password to securely access their account. | In addition to the multiple security measures Intuit introduced in prior years in its TurboTax® products, including expanded multi-factor authentication, Touch ID account authentication and customer notifications, this year, additional measures have been put in place, including:",2,"64, 37",Multi-factor authentication,INTU - Intuit Announces Expanded Security Measures for Taxpayers and Tax Professionals - 03-Nov-16 - BW.pdf
Intuit Inc.,Product/Service,"Multi-factor authentication: New for tax year 2015, Intuit has implemented multi-factor authentication in its professional tax products to help authenticate user identities and help tax professionals securely sign into their account. When tax professionals access their account for the first time or from a new device, they will automatically be sent a unique, six-digit code to their pre- designated, trusted device to be used in combination with their password to access their account.",1,73,Multi-factor authentication,INTU - Intuit Announces Security Enhancements for Its Professional Tax Products - 06-Jan-16 - BW.pdf
Intuit Inc.,"Contract/Agreement, Product/Service",Wernikoff reinforced that customers’ data belongs to them and that Intuit is a trusted steward of their data. Intuit takes data stewardship and protecting customer data seriously and gives customers the choice to participate in the platform and grant access to their data to find and apply for money-saving offers.,1,50,Data Stewardship,INTU - Intuit Launches Open Platform to Help People Achieve Financial Freedom - 13-Dec-16 - BW.pdf
,,"Intuit announced that TurboTax has resumed e-filing of state income tax returns. The company continues to work with the states as they build their own anti-fraud capabilities and will share best practices as it works toward the best interests of the taxpayer. The resumption comes after the company temporarily paused transmissions upon seeing an increase in suspicious filings and attempts by criminals to use stolen identity information to file fraudulent state tax returns and claim tax refunds. During that time, Intuit worked with states that had raised concerns over state tax fraud. After working with third-party security expert Palantir on a preliminary examination of recent fraud activities, Intuit believes that these instances of fraud did not result from a security breach of its systems. As a result of that examination, which is ongoing, Intuit implemented targeted security measures to combat the type of fraudulent tax activity that it is seeing. These additional steps include the implementation of Multi-Factor Authentication, a proven technology for protection against identity theft. Filing of federal returns was not affected.",1,174,Multi-factor authentication,INTU - Intuit's TurboTax resumes e-filing for states - 07-Feb-15 - SA.pdf
,,,,,,"INTU - Intuit, Inc.(INTU-US) Schedules Bank of America Merrill Lynch Global Technology Conference for 2-June-2015 1130 AM ET - 27-May-15 - FCSTTS.pdf"
,,,,,,"INTU - Intuit, Inc.(INTU-US) Schedules Barclays Global Technology, Media and Telecommunications Conference for 8-December-2015 405 PM ET - 03-Dec-15 - FCSTTS.pdf"
,,,,,,"INTU - Intuit, Inc.(INTU-US) Schedules Investor Day for 17-September-2015 1100 AM ET - 30-Jul-15 - FCSTTS.pdf"
,,,,,,"INTU - Intuit, Inc.(INTU-US) Schedules Investor Day for 21-September-2011 400 PM ET - 28-Jul-11 - FCSTEV.pdf"
,,,,,,"INTU - Intuit, Inc.(INTU-US) Schedules Investor Day for 21-September-2016 1100 AM ET - 28-Jul-16 - FCSTEV.pdf"
,,,,,,"INTU - Intuit, Inc.(INTU-US) Schedules Investor Day for 27-September-2018 1100 AM ET - 31-Jul-18 - FCSTEV.pdf"
,,,,,,"INTU - Intuit, Inc.(INTU-US) Schedules Investor Day for 3-October-2017 1100 AM ET - 27-Jul-17 - FCSTEV.pdf"
,,,,,,"INTU - Intuit, Inc.(INTU-US) Schedules Investor Day for 3-October-2019 1115 AM ET - 02-Aug-19 - FCSTEV.pdf"
,,,,,,"INTU - Intuit, Inc.(INTU-US) Schedules Morgan Stanley Technology, Media & Telecom Conference for 25-February-2013 345 PM ET - 20-Feb-13 - FCSTEV.pdf"
,,,,,,"INTU - Intuit, Inc.(INTU-US) Schedules Q3 2015 Earnings Call for 21-May-2015 430 PM ET - 30-Apr-15 - FCSTEV.pdf"
,,,,,,"INTU - Intuit, Inc.(INTU-US) Schedules Raymond James & Associates Institutional Investors Conference for 3-March-2015 250 PM ET - 25-Feb-15 - FCSTTS.pdf"
,,,,,,"INTU - Intuit, Inc.(INTU-US) Schedules Wells Fargo Securities Technology Summit for 4-December-2018 125 PM ET - 29-Nov-18 - FCSTEV.pdf"
,,,,,,"INTU - Intuit, Inc.(INTU-US) Schedules Wells Fargo Technology Transformation Summit for 4-April-2012 455 PM ET - 26-Mar-12 - FCSTEV.pdf"
Intuit Inc.,Product/Service,"“All of Intuit's data-driven innovations are built on a strong foundation of privacy, security and customer choice,” said Barb Lawler, Intuit’s chief privacy officer. “We have a 30-year legacy of handling financial data with the utmost responsibility and care. We will continually work to safeguard our customers as we develop innovative new data-driven benefits for them.”",1,56,Chief Privacy Officer,"INTU, 0BF6W9, 063PP2... - Big Data for the Little Guy What's Next for Consumers, Small Business - 14-Dec-12 - BW.pdf"
Application Developers Alliance and Intuit Inc.,Product/Service,"“We're developing an open-source code for a standard mobile short-form privacy notice because we believe that now is the time for Intuit, and other companies, to take a more proactive role in letting users of mobile applications know what data is collected about them and who it is shared with,” said Barb Lawler, Intuit chief privacy officer. “Our partnership with the Application Developers Alliance ensures that their 30,000+ developer members will have free access to the code, making it easy for small developers to insert the notice in their applications, and fostering broader adoption of this code of conduct throughout industry.”",1,101,Chief Privacy Officer,"INTU, 0D4RFS - Apps Alliance and Intuit Announce Open Source Code for Mobile App Privacy Notifications - 05-Mar-14 - BW.pdf"
Intuit Inc.,Product/Service,"After working with third-party security expert Palantir on a preliminary examination of recent fraud activities, Intuit believes that these instances of fraud did not result from a security breach of its systems. As a result of that examination, which is ongoing, Intuit implemented targeted security measures to combat the type of fraudulent tax activity that it is seeing. These additional steps include the implementation of Multi-Factor Authentication, a proven technology for protection against identity theft.",1,75,Multi-factor authentication,"INTU, INTU - TurboTax Resumes E-filing for States - 06-Feb-15 - BW.pdf"
