who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
,"Articles, Reports, M&A Significant Announcements, Mergers and Acquisitions, Media Summaries  Related Stories:","Earlier, Bloomberg reported that the two companies had reached a tentative revised agreement that would cut the price by about $250M WSJ reports that the companies are discussing splitting any future liabilities resulting from the data breaches",1,37,data breach,"VZ, LBTA.XX1 - Verizon (VZ) and Yahoo! close to a revised deal which would cut the price by about $300M -- WSJ, citing a source - 15-Feb-17 - SA.pdf"
,"Articles, Reports, Conjecture, Mergers and Acquisitions, Media Summaries, M&A Other Announcements, Published Reports  Related Stories:",A person familiar with Verizon’s thinking tells the WSJ that Verizon nonetheless needs time to assess the impact of Yahoo's data breaches before it makes a decision on the deal. The disclosure appears in an article discussing Yahoo's Q4 results.,1,40,data breach,"VZ, LBTA.XX1 - Verizon (VZ) likes that Yahoo's user-engagement numbers didn't decline - WSJ - 23-Jan-17 - SA.pdf"
Verizon,Contracts,"Under the amended terms, Verizon and Yahoo have agreed to reduce the price Verizon will pay to acquire Yahoo's operating business by $350 million. In addition, Verizon and Yahoo will share certain legal and regulatory liabilities arising from certain data breaches incurred by Yahoo. | Also under the amended terms, the data breaches or losses arising from them will not be taken into account in determining whether a ""Business Material Adverse Effect"" has occurred or whether certain closing conditions have been satisfied.",2,"44, 37",data breach,"VZ, LBTA.XX1 - Verizon and Yahoo amend terms of definitive agreement - 21-Feb-17 - PRN.pdf"
,"Articles, Reports, Conjecture, Mergers and Acquisitions, Media Summaries, M&A Other Announcements, Published Reports  Related Stories:","In a front-page story, people familiar with the matter tell the WSJ that Verizon CEO Lowell McAdam was undeterred by news of a second large data breach at Yahoo, because he sees Yahoo as key for Verizon to combat Facebook (FB) and Google (GOOG) in digital advertising. The sources tell the WSJ that last month, executives were uncomfortable with the fact that they didn't know how many Yahoo users would end up ditching the service, and Verizon techies made it known that the breaches may present problems for the planned integration of Yahoo's systems into AOL. The sources tell the WSJ that McAdam spoke with Yahoo director Thomas McInerney, who indicated that Yahoo also wanted to go ahead, because Yahoo hoped to get the internet sale over with so as to concentrate on more profitable possibilities like selling Altaba's (the remaining company) stakes in Alibaba (BABA) and Yahoo Japan (4689.JP). One source tells the WSJ that the new deal has Verizon giving up its right to sue Yahoo for covering the data breaches up, which StreetAccount notes the WSJ reported 15-Feb.",1,181,data breach,"VZ, LBTA.XX1 - Verizon didn't walk away from Yahoo ... but why not - WSJ - 21-Feb-17 - SA.pdf"
,"All Earnings, Earnings Guidance, Top Stories","Regarding the Yahoo acquisition, Verizon continues to work with Yahoo to assess the impact of data breaches.",1,17,data breach,"VZ, LBTA.XX1 - Verizon reports Q4 adjusted EPS $0.86 vs FactSet $0.89 - 24-Jan-17 - SA.pdf"
,,"Verizon says it has limited information regarding the Yahoo! data breach - DJ   Thursday, September 22, 2016 06:53:15 PM (GMT) | Yahoo! to confirm data breach impacting hundreds of millions of users - Recode",2,"20, 13",data breach,"VZ, LBTA.XX1 - Verizon says it has limited information regarding the Yahoo! data breach - DJ - 22-Sep-16 - SA.pdf"
,"Articles, Reports, Mergers and Acquisitions, Media Summaries, M&A Other Announcements  Related Stories:","Citing an earlier statement from General Counsel Craig Silliman earlier, the WSJ reports that Verizon may change the terms of the acquisition after Verizon said it was ""reasonable"" to believe Yahoo's data breach has a material impact on the company, unless Yahoo proves otherwise. A person familiar with the matter says Yahoo thinks the consequences of the breach were already represented in the its results if user experience has changed due to the incident. An investigation is being carried out and Verizon will only decide how to proceed after the results of the investigation. | YHOO's email data breach had material impact on deal",2,"94, 9",data breach,"VZ, LBTA.XX1 - Verizon-Yahoo deal at risk of renegotiation - WSJ - 13-Oct-16 - SA.pdf"
,"Articles, Reports, Conjecture, Media Summaries, Published Reports  Related Stories:","Yahoo! to confirm data breach impacting hundreds of millions of users - Recode   Thursday, September 22, 2016 06:27:00 AM (GMT) | Reuters reports data breaches at major email service providers (pre-open)",2,"20, 10",data breach,"VZ, LBTA.XX1 - Yahoo! to confirm data breach impacting hundreds of millions of users - Recode - 22-Sep-16 - SA.pdf"
,"Mergers and Acquisitions, M&A Other Announcements","Yahoo! trades lower after Reuters cites Verizon (VZ) General Counsel saying 'reasonable basis' to assume YHOO's email data breach had material impact on deal  Thursday, October 13, 2016 06:25:21 PM (GMT)",1,31,data breach,"VZ, LBTA.XX1 - Yahoo! trades lower after Reuters cites Verizon (VZ) General Counsel saying 'reasonable basis' to assume YHOO's email data breach h... - 13-Oct-16 - SA.pdf"
Verizon,Licensing & Marketing Agreements,"Founded in 1955, Yamaha Motor is headquartered in Shizuoka,  Japan and has more than 50,000 employees across 200 countries around the globe. The threat of cybercrime is a growing cause for concern for Japan multinationals with a growing number of high-profile data breaches in recent months.  Recent statistics from the Japanese National Police Agency indicate a 40% rise in cybercrime from 2014. | Senior Supervisor of Yamaha Motor's Process & IT Division, Taku Harako said: ""We have always implemented stringent internal and external security measures to safeguard our customers' data and network against cybercriminals. However, with the increased frequency and sophistication of cybercrime, there was a need to enhance our existing security measures. By creating an internal CSIRT, we are also able to further minimize the risks from any potential data breach and ensure ""business as usual"" as quickly as possible.  We chose to work with Verizon due to their global incident response support.""",2,"62, 91",data breach,"VZ, YAMHY - Yamaha Motor revs up security and speed with Verizon - 01-Dec-15 - PRN.pdf"
